Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1648711450,601,2,-16,16,4999,133,23633,71
1648711451,601,2,-16,17,4999,153,23640,74
1648711452,601,2,-16,17,4999,151,23640,73
1648711453,601,2,-16,17,4999,158,23634,74
1648711454,601,2,-16,17,4999,151,23639,74
1648711455,601,2,-16,17,4999,153,23648,73
1648711456,601,2,-16,17,4999,156,23654,74
1648711457,601,2,-16,17,4999,144,23647,73
1648711458,601,2,-16,17,4999,145,23636,73
1648711459,601,2,-16,17,4999,156,23646,74
1648711460,601,2,-16,17,4999,145,23662,73
1648711461,601,2,-16,17,4999,146,23664,73
1648711462,601,2,-16,17,4999,153,23660,74
1648711463,601,2,-16,17,4999,144,23651,73
1648711464,601,2,-16,17,4999,147,23656,73
1648711465,601,2,-16,17,5000,154,23660,74
1648711466,601,2,-16,17,5000,144,23654,73
1648711467,601,2,-16,17,4999,147,23645,73
1648711468,601,2,-16,17,4999,153,23655,74
1648711469,601,2,-16,17,4999,144,23661,73
1648711470,601,2,-16,17,4999,152,23659,73
1648711471,601,2,-16,17,5000,148,23662,74
1648711472,601,2,-16,17,5000,145,23656,73
1648711473,601,2,-16,17,5000,152,23660,73
1648711474,601,2,-16,17,5000,148,23650,73
1648711475,601,2,-16,17,5000,145,23645,73
1648711476,601,2,-16,17,5000,152,23632,73
1648711477,601,2,-16,17,5000,149,23628,73
1648711478,601,2,-16,17,5000,146,23629,73
1648711479,601,2,-16,17,5000,157,23636,73
1648711480,601,2,-16,17,5000,145,23631,73
1648711481,601,2,-16,17,5000,146,23630,73
1648711482,601,2,-16,17,5000,157,23631,74
1648711483,601,2,-16,17,5000,145,23638,73
1648711484,601,2,-16,17,5000,146,23640,73
1648711485,601,2,-16,17,5000,157,23637,74
1648711486,601,2,-16,17,5000,144,23626,73
1648711487,601,2,-16,17,4999,148,23625,73
1648711488,601,2,-16,17,4999,154,23626,74
1648711489,601,2,-16,17,4999,144,23637,73
1648711490,601,2,-16,17,5000,147,23638,73
1648711491,601,2,-16,17,4999,154,23640,74
1648711492,601,2,-16,17,4999,144,23645,73
1648711493,601,2,-16,17,4998,148,23660,73
1648711494,601,2,-16,17,4999,149,23655,74
1648711495,601,2,-16,17,4999,144,23648,73
1648711496,601,2,-16,17,4998,152,23635,73
1648711497,601,2,-16,17,4998,149,23648,73
1648711498,601,2,-16,17,4998,145,23651,73
1648711499,601,2,-16,17,4998,151,23655,73
1648711500,601,2,-16,17,4998,149,23645,73
1648711501,601,2,-16,17,4998,144,23645,73
1648711502,601,2,-16,17,4998,157,23648,73
1648711503,601,2,-16,17,4998,145,23640,73
1648711504,601,2,-16,17,4998,146,23650,73
1648711505,601,2,-16,17,4998,156,23641,74
1648711506,601,2,-16,17,4998,144,23637,73
1648711507,601,2,-16,17,4998,146,23640,73
1648711508,601,2,-16,17,4998,156,23641,74
1648711509,601,2,-16,17,4999,145,23633,73
1648711510,601,2,-16,17,4999,147,23645,73
1648711511,601,2,-16,17,4998,154,23642,74
1648711512,601,2,-16,17,4999,144,23642,73
1648711513,601,2,-16,17,4999,146,23639,73
1648711514,601,2,-16,17,4999,154,23629,74
1648711515,601,2,-16,17,4999,144,23633,73
1648711516,601,2,-16,17,4999,147,23630,73
1648711517,601,2,-16,17,4999,154,23632,74
1648711518,601,2,-16,17,5000,144,23632,73
1648711519,601,2,-16,17,5000,151,23629,73
1648711520,601,2,-16,17,4999,149,23617,73
1648711521,601,2,-16,17,4999,144,23641,73
1648711522,601,2,-16,17,5000,150,23654,73
1648711523,601,2,-16,17,5001,149,23656,73
1648711524,601,2,-16,17,5000,144,23644,73
1648711525,601,2,-16,17,5000,150,23643,74
1648711526,601,2,-16,17,5000,145,23652,73
1648711527,601,2,-16,17,5001,146,23661,73
1648711528,601,2,-16,17,5001,156,23654,74
1648711529,601,2,-16,17,5000,145,23661,73
1648711530,601,2,-16,17,5001,145,23650,73
1648711531,601,2,-16,17,5001,155,23649,74
1648711532,601,2,-16,17,5001,145,23642,73
1648711533,601,2,-16,17,5000,145,23637,73
1648711534,601,2,-16,17,5000,154,23646,74
1648711535,601,2,-16,17,5000,144,23653,73
1648711536,601,2,-16,17,5000,147,23655,73
1648711537,601,2,-16,17,5000,154,23653,74
1648711538,601,2,-16,17,5000,143,23644,73
1648711539,601,2,-16,17,5000,146,23648,73
1648711540,601,2,-16,17,5000,155,23659,74
1648711541,601,2,-16,17,5000,144,23645,73
1648711542,601,2,-16,17,4999,150,23638,73
1648711543,601,2,-16,17,4999,149,23647,74
1648711544,601,2,-16,17,4999,144,23656,73
1648711545,601,2,-16,17,5000,150,23646,73
1648711546,601,2,-16,17,4999,149,23640,73
1648711547,601,2,-16,17,4999,144,23641,73
1648711548,601,2,-16,17,4998,150,23638,73
1648711549,601,8,-17,20,4998,179,23633,191
1648711550,601,4,-18,19,4999,237,23639,83
1648711551,601,4,-17,19,4999,252,23653,83
1648711552,601,11,-11,18,4999,648,23646,77
1648711553,601,11,-11,18,4999,647,23647,77
1648711554,601,11,-11,18,4999,646,23651,77
1648711555,601,11,-11,18,4999,642,23654,77
1648711556,601,11,-11,18,4999,642,23650,77
1648711557,601,11,-11,18,4999,642,23633,76
1648711558,601,11,-11,18,4999,642,23626,76
1648711559,601,11,-12,18,4999,642,23634,76
1648711560,601,4,-18,19,5000,223,23644,82
1648711561,601,4,-18,19,5000,221,23627,82
1648711562,601,4,-18,19,4999,221,23629,82
1648711563,601,4,-18,19,4999,220,23633,82
1648711564,601,4,-18,19,4999,218,23633,82
1648711565,601,4,-18,19,5000,220,23637,82
1648711566,601,4,-18,19,5000,222,23631,82
1648711567,601,4,-18,19,5000,221,23627,82
1648711568,601,4,-18,19,5000,218,23628,82
1648711569,601,4,-18,19,5000,220,23632,82
1648711570,601,4,-18,19,5000,219,23641,82
1648711571,601,4,-18,19,5000,214,23645,82
1648711572,601,4,-18,19,5000,216,23643,82
1648711573,601,4,-18,19,5000,217,23636,82
1648711574,601,4,-18,19,5000,345,23643,82
1648711575,601,11,-11,17,5001,639,23641,76
1648711576,601,11,-11,17,5001,638,23630,76
1648711577,601,11,-12,17,5000,640,23627,76
1648711578,601,11,-12,18,5000,639,23645,76
1648711579,601,11,-12,18,5001,638,23644,76
1648711580,601,11,-12,18,5001,638,23646,76
1648711581,601,11,-12,17,5001,637,23645,76
1648711582,601,11,-12,17,5001,638,23643,76
1648711583,601,11,-12,18,5001,635,23645,77
1648711584,601,11,-12,18,5001,635,23639,76
1648711585,601,11,-12,17,5001,638,23636,76
1648711586,601,11,-12,18,5001,635,23630,76
1648711587,601,11,-12,18,5001,632,23628,77
1648711588,601,11,-12,18,5001,631,23630,77
1648711589,601,11,-12,18,5001,633,23634,77
1648711590,601,11,-12,18,5001,633,23641,77
1648711591,601,11,-12,18,5001,633,23635,77
1648711592,601,11,-12,18,5000,633,23625,76
1648711593,601,11,-12,18,5000,630,23620,77
1648711594,601,11,-12,18,5000,632,23630,77
1648711595,601,11,-12,18,5000,632,23626,77
1648711596,601,11,-12,18,5000,630,23623,77
1648711597,601,11,-12,18,5000,628,23617,77
1648711598,601,11,-12,18,5000,630,23611,77
1648711599,601,11,-12,18,5000,632,23632,77
1648711600,601,9,-13,18,5000,521,23632,78
1648711601,601,4,-18,19,5000,219,23632,83
1648711602,601,4,-18,19,4999,220,23619,83
1648711603,601,4,-18,19,4999,223,23625,83
1648711604,601,4,-18,19,4999,221,23633,83
1648711605,601,4,-18,19,5000,220,23636,83
1648711606,601,4,-18,19,4999,221,23619,82
1648711607,601,4,-18,19,4999,221,23622,82
1648711608,601,4,-18,19,4999,222,23621,83
1648711609,601,4,-18,19,4999,221,23630,83
1648711610,601,4,-18,19,4998,218,23621,82
1648711611,601,4,-18,19,4999,221,23625,82
1648711612,601,4,-18,19,4999,216,23626,82
1648711613,601,4,-18,19,4999,216,23625,82
1648711614,601,4,-18,19,4999,218,23628,82
1648711615,601,4,-18,19,4998,219,23615,82
1648711616,601,4,-18,19,4998,218,23628,82
1648711617,601,4,-18,19,4999,219,23625,82
1648711618,601,4,-18,19,4999,219,23632,82
1648711619,601,4,-18,19,4999,214,23620,82
1648711620,601,4,-18,19,4999,214,23635,82
1648711621,601,4,-18,19,4998,213,23620,82
1648711622,601,4,-18,19,4998,218,23627,82
1648711623,601,4,-18,19,4998,221,23620,82
1648711624,601,4,-18,19,4999,218,23631,82
1648711625,601,4,-18,19,4999,216,23630,82
1648711626,601,4,-18,19,4999,215,23627,82
1648711627,601,4,-18,19,4999,215,23630,82
1648711628,601,4,-18,19,4999,215,23635,82
1648711629,601,4,-18,19,4999,212,23635,82
1648711630,601,4,-18,19,4999,217,23631,82
1648711631,601,4,-18,19,4999,214,23626,82
1648711632,601,4,-18,19,4999,214,23638,82
1648711633,601,4,-18,19,4999,214,23637,82
1648711634,601,4,-18,19,5000,213,23635,82
1648711635,601,4,-18,19,5000,212,23636,82
1648711637,601,4,-18,19,4999,213,23631,82
1648711637,601,4,-18,19,4999,213,23631,82
1648711639,601,4,-18,19,4999,214,23647,82
1648711639,601,4,-18,19,4999,214,23647,82
1648711640,601,4,-18,19,5000,214,23640,82
1648711641,601,4,-18,19,4999,211,23641,82
1648711642,601,4,-18,19,4999,212,23633,82
1648711643,601,4,-18,19,4999,215,23636,82
1648711644,601,4,-18,19,5000,214,23640,82
1648711645,601,4,-18,19,4999,215,23625,82
1648711646,601,4,-18,19,4999,217,23626,82
1648711647,601,4,-18,19,5000,213,23639,82
1648711648,601,4,-18,19,5001,213,23640,83
1648711649,601,4,-18,19,5001,211,23621,82
1648711650,601,4,-18,19,5000,217,23608,82
1648711651,601,4,-18,19,5000,216,23641,82
1648711652,601,4,-18,19,5001,217,23652,82
1648711653,601,4,-18,19,5001,217,23662,82
1648711654,601,4,-18,19,5000,217,23649,82
1648711655,601,4,-18,19,5000,214,23646,82
1648711656,601,4,-18,19,4999,215,23656,82
1648711657,601,4,-18,19,5000,217,23653,82
1648711658,601,4,-18,19,5000,217,23662,82
1648711659,601,4,-18,19,5000,217,23654,82
1648711660,601,4,-18,19,5000,219,23656,82
1648711661,601,11,-11,17,5000,650,23653,76
1648711662,601,11,-11,17,5000,648,23646,76
1648711663,601,11,-11,17,5000,646,23640,76
1648711664,601,11,-11,17,5000,646,23636,76
1648711665,601,11,-11,17,4999,646,23639,76
1648711666,601,11,-11,18,4999,643,23630,76
1648711667,601,11,-12,18,5000,644,23638,76
1648711668,601,11,-12,18,5000,646,23634,76
1648711669,601,11,-12,18,5000,641,23637,76
1648711670,601,11,-12,18,5000,643,23638,76
1648711671,601,11,-12,18,5000,641,23637,77
1648711672,601,11,-12,18,5000,642,23641,76
1648711673,601,11,-12,18,5000,640,23635,77
1648711674,601,11,-12,18,5000,641,23635,77
1648711675,601,11,-12,18,5000,640,23627,77
1648711676,601,11,-12,18,5000,639,23625,77
1648711677,601,11,-12,18,5000,639,23622,77
1648711678,601,25,-15,593,5000,498,23619,220
1648711679,601,1742,-3,1739,5001,999,23044,7568
1648711680,602,1741,-3,1742,5000,999,23040,7561
1648711681,602,1742,-3,1743,5000,999,23037,7567
1648711682,603,1740,-3,1741,5000,999,23033,7561
1648711683,603,1739,-3,1739,5001,999,23037,7552
1648711684,604,1742,-2,1743,5001,999,23029,7570
1648711685,604,1708,-8,1707,5001,1000,23043,7415
1648711686,605,1706,-9,1706,5001,999,23043,7404
1648711687,605,1707,-9,1706,5000,1000,23050,7406
1648711688,606,1706,-9,1706,5000,999,23049,7405
1648711689,606,1722,-6,1722,5000,999,23033,7478
1648711690,607,1741,-3,1742,5000,999,23033,7564
1648711691,607,1742,-2,1743,5000,999,23035,7568
1648711692,608,1742,-3,1743,5001,999,23038,7567
1648711693,608,1741,-3,1740,5001,999,23033,7562
1648711694,609,1738,-3,1741,5001,999,23028,7550
1648711695,609,1742,-3,1740,5000,999,23024,7570
1648711696,610,1743,-2,1743,5000,999,23030,7571
1648711697,610,1741,-2,1742,5000,999,23038,7563
1648711698,611,1740,-3,1741,5001,999,23039,7558
1648711699,611,1740,-3,1740,5001,999,23042,7554
1648711700,612,1742,-2,1742,5001,999,23038,7564
1648711701,612,1712,-8,1708,5001,1000,23052,7430
1648711702,613,1707,-9,1707,5001,1000,23044,7408
1648711703,613,1708,-9,1708,5000,1000,23049,7410
1648711704,613,1707,-9,1707,5001,1000,23047,7409
1648711705,614,1733,-4,1734,5001,999,23039,7527
1648711706,614,1744,-2,1744,5001,999,23038,7573
1648711707,615,1743,-2,1743,5001,999,23035,7570
1648711708,615,1744,-2,1744,5001,999,23032,7577
1648711709,616,1742,-3,1744,5000,999,23045,7565
1648711710,616,1744,-2,1745,5000,999,23041,7583
1648711711,617,1743,-3,1743,5001,999,23048,7565
1648711712,617,1711,-9,1711,5002,999,23062,7419
1648711713,618,1710,-9,1710,5002,999,23058,7417
1648711714,618,1708,-9,1708,5002,1000,23048,7414
1648711715,619,1708,-9,1708,5001,1000,23049,7414
1648711716,619,1728,-5,1741,5001,999,23046,7503
1648711717,620,1747,-2,1748,5001,999,23054,7581
1648711718,620,1744,-2,1744,5001,999,23053,7569
1648711719,621,1742,-3,1743,5001,999,23048,7563
1648711720,621,1744,-2,1744,5001,999,23046,7571
1648711721,622,1744,-2,1744,5001,999,23046,7570
1648711722,622,1745,-2,1746,5001,999,23056,7572
1648711723,623,1744,-3,1745,5001,999,23058,7567
1648711724,623,1743,-2,1744,5001,999,23046,7567
1648711725,624,1743,-2,1744,5001,999,23048,7567
1648711726,624,1744,-2,1744,5001,999,23045,7572
1648711727,625,1745,-2,1745,5002,999,23047,7575
1648711728,625,1707,-9,1707,5001,1000,23037,7413
1648711729,626,1708,-9,1709,5001,1000,23041,7414
1648711730,626,1710,-9,1710,5000,1000,23053,7417
1648711731,627,1712,-9,1712,5001,1000,23073,7423
1648711732,627,1745,-2,1746,5002,999,23057,7574
1648711733,628,1747,-2,1747,5002,999,23051,7581
1648711734,628,1745,-2,1746,5002,999,23058,7574
1648711735,629,1747,-2,1747,5002,999,23057,7581
1648711736,629,1748,-2,1747,5002,999,23051,7588
1648711737,630,1746,-2,1746,5002,999,23048,7574
1648711738,630,1737,-4,1737,5002,999,23065,7535
1648711739,630,1713,-9,1713,5002,1000,23072,7427
1648711740,631,1713,-9,1713,5001,1000,23069,7427
1648711741,631,1713,-9,1713,5001,1000,23068,7426
1648711742,632,1713,-9,1727,5001,1000,23072,7427
1648711743,632,1747,-2,1750,5001,999,23060,7580
1648711744,633,1746,-3,1746,5001,999,23065,7582
1648711745,633,1746,-3,1746,5001,999,23065,7582
1648711746,633,1747,-3,1748,5001,999,23074,7577
1648711747,634,1748,-2,1748,5000,999,23062,7583
1648711748,634,1746,-2,1746,5000,999,23060,7575
1648711749,635,1745,-3,1745,5000,999,23061,7569
1648711750,635,1747,-2,1749,5000,999,23062,7580
1648711751,636,1750,-2,1749,5001,999,23064,7590
1648711752,636,1746,-2,1746,5001,999,23058,7576
1648711753,637,1747,-2,1748,5000,999,23052,7584
1648711754,637,1745,-2,1745,5000,999,23048,7575
1648711755,638,1718,-7,1719,5000,999,23055,7456
1648711756,638,1711,-9,1710,5001,999,23054,7423
1648711757,639,1711,-9,1710,5001,1000,23052,7422
1648711758,639,1709,-9,1710,5000,1000,23040,7418
1648711759,640,1719,-7,1719,5000,1000,23055,7459
1648711760,640,1746,-2,1747,5000,999,23044,7583
1648711761,641,1746,-2,1747,5001,999,23032,7588
1648711762,641,1747,-2,1747,5001,999,23044,7584
1648711763,642,1743,-3,1746,5000,999,23045,7569
1648711764,642,1749,-2,1748,5001,999,23053,7592
1648711765,643,1753,-1,1754,5001,999,23060,7597
1648711766,643,1715,-8,1715,5002,1000,23068,7437
1648711767,644,1713,-9,1713,5001,1000,23060,7428
1648711768,644,1713,-9,1713,5001,1000,23060,7428
1648711769,645,1715,-9,1715,5001,1000,23076,7433
1648711770,645,1731,-6,1745,5002,999,23076,7503
1648711771,646,1751,-2,1753,5002,999,23066,7595
1648711772,646,1749,-2,1750,5001,999,23055,7592
1648711773,646,1751,-2,1751,5001,999,23068,7593
1648711774,647,1752,-2,1752,5001,999,23072,7597
1648711775,647,1753,-2,1753,5002,999,23071,7602
1648711776,648,1746,-3,1747,5002,999,23067,7575
1648711777,648,1749,-2,1751,5001,999,23050,7591
1648711778,649,1751,-2,1750,5001,999,23047,7600
1648711779,649,1747,-2,1748,5002,999,23054,7584
1648711780,650,1752,-1,1752,5002,999,23053,7604
1648711781,650,1749,-2,1749,5002,999,23052,7591
1648711782,651,1715,-9,1715,5001,1000,23073,7434
1648711783,651,1715,-9,1716,5001,1000,23077,7434
1648711784,652,1714,-9,1713,5002,1000,23069,7431
1648711785,652,1713,-9,1713,5002,1000,23065,7430
1648711786,653,1740,-3,1740,5002,999,23040,7554
1648711787,653,1748,-1,1748,5001,999,23035,7591
1648711788,654,1752,-1,1752,5001,999,23044,7607
1648711789,654,1752,-1,1753,5001,999,23049,7608
1648711790,655,1747,-2,1750,5002,999,23048,7584
1648711791,655,1749,-1,1745,5001,999,23035,7598
1648711792,656,1747,-2,1747,5001,999,23034,7598
1648711793,656,1712,-8,1712,5000,1000,23051,7429
1648711794,657,1714,-9,1714,5001,1000,23064,7432
1648711797,657,1713,-9,1713,5001,1000,23061,7431
1648711797,659,1747,-1,1748,5000,999,23028,7592
1648711797,659,1747,-1,1748,5000,999,23028,7592
1648711798,659,1747,-1,1748,5000,999,23028,7592
1648711799,659,1744,-1,1748,5000,999,23034,7573
1648711800,660,1741,-2,1741,5001,999,23016,7568
1648711801,660,1744,-2,1744,5001,999,23012,7582
1648711802,661,1740,-2,1741,5001,999,23003,7569
1648711803,661,1738,-1,1739,5001,999,22966,7573
1648711804,662,1737,-2,1737,5001,999,22971,7565
1648711805,662,1734,-2,1737,5002,999,22972,7552
1648711806,663,1738,-1,1735,5002,999,22966,7571
1648711807,663,1739,-1,1741,5002,999,22968,7577
1648711808,663,1736,-2,1736,5002,999,22968,7559
1648711809,664,1708,-9,1708,5002,1000,23024,7419
1648711810,664,1709,-9,1709,5002,1000,23030,7422
1648711811,665,1699,-9,1699,5001,1000,22967,7401
1648711814,667,1735,-2,1741,5001,999,22954,7565
1648711814,667,1735,-2,1741,5001,999,22954,7565
1648711814,667,1735,-2,1741,5001,999,22954,7565
1648711815,667,1735,-2,1741,5001,999,22954,7565
1648711816,667,1742,-1,1743,5001,999,22997,7581
1648711817,668,1743,-1,1743,5001,999,22999,7582
1648711818,668,1740,-2,1740,5000,999,23004,7567
1648711819,669,1743,-2,1744,5000,999,23006,7583
1648711820,669,1706,-8,1706,5000,1000,23005,7417
1648711821,670,1706,-8,1706,5000,1000,23009,7418
1648711822,670,1706,-8,1706,5000,1000,23006,7417
1648711823,671,1707,-8,1707,5001,1000,23022,7421
1648711824,671,1745,-1,1745,5001,999,23009,7588
1648711825,672,1747,-1,1748,5000,999,23014,7598
1648711826,672,1742,-2,1743,5000,999,23010,7577
1648711827,673,1742,-2,1742,5000,999,23008,7574
1648711828,673,1744,-2,1745,5000,999,23021,7582
1648711829,674,1749,-1,1744,5001,999,23027,7602
1648711830,674,1745,-1,1745,5001,999,23013,7588
1648711831,675,1746,-1,1746,5001,999,23012,7579
1648711832,675,1743,-2,1744,5000,999,23011,7579
1648711833,675,1743,-2,1744,5000,999,23009,7580
1648711834,676,1746,-1,1747,5001,999,23013,7592
1648711835,676,1742,-1,1743,5000,999,22995,7582
1648711836,677,1707,-8,1707,5000,1000,23016,7420
1648711837,677,1709,-8,1709,5000,1000,23028,7424
1648711838,678,1710,-8,1710,5001,1000,23032,7425
1648711839,678,1716,-7,1716,5001,1000,23036,7425
1648711840,679,1744,-2,1745,5000,999,23014,7583
1648711841,679,1749,-1,1750,5000,999,23022,7603
1648711842,680,1752,-1,1753,5000,999,23035,7611
1648711843,680,1744,-2,1744,5001,999,23034,7574
1648711844,681,1747,-2,1748,5001,999,23031,7591
1648711845,681,1749,-1,1747,5000,999,23029,7598
1648711846,682,1749,-1,1735,5000,999,23029,7601
1648711847,682,1713,-9,1713,5001,999,23041,7431
1648711848,683,1712,-9,1712,5001,1000,23040,7430
1648711849,683,1711,-9,1711,5000,1000,23039,7430
1648711850,684,1712,-9,1712,5000,1000,23042,7430
1648711851,684,1751,-1,1751,5000,999,23036,7605
1648711852,685,1746,-2,1747,5000,999,23033,7585
1648711853,685,1745,-2,1748,5000,999,23022,7583
1648711854,686,1743,-2,1743,5000,999,23014,7579
1648711855,686,1746,-2,1746,5000,999,23015,7585
1648711856,687,1749,-2,1750,5000,999,23038,7597
1648711857,687,1747,-2,1747,5000,999,23038,7585
1648711858,688,1748,-2,1748,5001,999,23033,7593
1648711859,688,1746,-2,1747,5000,999,23030,7587
1648711860,689,1750,-1,1750,5000,999,23032,7601
1648711861,689,1748,-1,1748,5000,999,23029,7594
1648711862,689,1744,-2,1716,5000,1000,23034,7576
1648711863,690,1711,-9,1711,5000,1000,23031,7428
1648711864,690,1713,-9,1712,5000,1000,23045,7433
1648711865,691,1712,-9,1712,4999,1000,23039,7431
1648711866,691,1718,-7,1718,4999,999,23035,7459
1648711867,692,1748,-2,1748,5000,999,23033,7592
1648711868,692,1749,-1,1751,5000,999,23033,7599
1648711869,693,1749,-1,1749,4999,999,23031,7599
1648711870,693,1748,-2,1749,5000,999,23026,7600
1648711871,694,1748,-2,1749,5000,999,23039,7592
1648711872,694,1750,-1,1751,5000,999,23035,7602
1648711873,695,1714,-8,1714,4999,999,23038,7441
1648711874,695,1713,-8,1713,4999,1000,23043,7435
1648711875,696,1713,-9,1713,4999,1000,23044,7435
1648711876,696,1716,-9,1716,5000,1000,23063,7440
1648711877,697,1735,-5,1735,5000,999,23059,7438
1648711878,697,1750,-1,1751,5000,999,23033,7605
1648711879,698,1745,-2,1745,5000,999,23036,7578
1648711880,698,1748,-2,1748,5000,999,23043,7589
1648711881,699,1750,-2,1750,5000,999,23044,7598
1648711882,699,1747,-2,1748,5000,999,23038,7589
1648711883,700,1746,-2,1750,5000,999,23037,7584
1648711884,700,1750,-1,1751,5000,999,23032,7603
1648711885,701,1747,-2,1748,5000,999,23036,7589
1648711886,701,1749,-2,1750,5000,999,23042,7597
1648711887,702,1750,-1,1750,4999,999,23041,7599
1648711888,702,1748,-2,1749,4999,999,23043,7590
1648711889,703,1718,-8,1715,4999,1000,23053,7454
1648711890,703,1714,-8,1714,4999,1000,23052,7436
1648711891,704,1715,-9,1715,4999,999,23062,7438
1648711892,704,1715,-9,1715,4999,999,23062,7439
1648711893,705,1740,-3,1741,4999,999,23044,7555
1648711894,705,1748,-2,1748,4999,999,23033,7593
1648711895,705,1744,-2,1748,4998,999,23032,7577
1648711896,706,1746,-2,1748,4998,999,23029,7585
1648711897,706,1747,-2,1748,4999,999,23041,7596
1648711898,707,1747,-2,1748,4999,999,23034,7588
1648711899,707,1750,-2,1750,4999,999,23039,7599
1648711900,708,1712,-8,1712,5000,1000,23036,7435
1648711901,708,1712,-9,1712,4999,1000,23035,7434
1648711902,709,1711,-9,1712,4999,1000,23027,7431
1648711903,709,1711,-9,1712,4999,1000,23029,7431
1648711904,710,1741,-3,1741,4999,999,23029,7523
1648711905,710,1748,-2,1748,5000,999,23027,7595
1648711906,711,1746,-2,1747,4999,999,23023,7590
1648711907,711,1744,-2,1745,4998,999,23015,7582
1648711908,712,1745,-2,1745,4998,999,23012,7585
1648711909,712,1744,-2,1745,4998,999,23018,7580
1648711910,713,1746,-2,1747,4998,999,23025,7586
1648711911,713,1742,-2,1743,4998,999,23020,7595
1648711912,714,1741,-2,1741,4998,999,22995,7575
1648711913,714,1745,-1,1746,4998,999,22997,7593
1648711914,715,1743,-1,1744,4998,999,22999,7585
1648711915,715,1745,-1,1746,4998,999,23004,7591
1648711916,715,979,-6,203,4998,804,23267,5231
1648711917,715,4,-18,19,4998,211,23595,84
1648711918,715,4,-18,19,4998,213,23598,82
1648711919,715,4,-18,19,4999,211,23619,81
